Arquivo,Receita,Valor
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 9644.46
receitas_abril_2014.csv,OUTRAS RECEITAS, 1126.28
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 20973.88
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 47139.07
receitas_abril_2014.csv,TAXA DE TAXI, 1342.75
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 862.22
receitas_abril_2014.csv,Dia: 05/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2014.csv,TAXA DE TAXI, 0.00
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2014.csv,Dia: 06/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2014.csv,TAXA DE TAXI, 0.00
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2014.csv,Dia: 07/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 2025.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 140900.17
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 5138.93
receitas_abril_2014.csv,OUTRAS RECEITAS, 96.66
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 16981.32
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 14.38
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26943.97
receitas_abril_2014.csv,TAXA DE TAXI, 672.69
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 265.92
receitas_abril_2014.csv,Dia: 08/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 8235.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 221048.27
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 5123.40
receitas_abril_2014.csv,OUTRAS RECEITAS, 20707.26
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 33993.05
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 21.05
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26732.01
receitas_abril_2014.csv,TAXA DE TAXI, 1135.15
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 1205.89
receitas_abril_2014.csv,Dia: 09/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 6240.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 178158.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 5055.76
receitas_abril_2014.csv,OUTRAS RECEITAS, 83751.13
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 25176.07
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26714.46
receitas_abril_2014.csv,TAXA DE TAXI, 1663.29
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 235.82
receitas_abril_2014.csv,Dia: 10/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 3956250.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 4509.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 206665.82
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 5377.05
receitas_abril_2014.csv,OUTRAS RECEITAS, 82.49
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 25446.60
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26672.15
receitas_abril_2014.csv,TAXA DE TAXI, 972.23
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 356.34
receitas_abril_2014.csv,Dia: 11/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 3375.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 246649.51
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 8099.49
receitas_abril_2014.csv,OUTRAS RECEITAS, 57.13
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 13417.25
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 52695.88
receitas_abril_2014.csv,TAXA DE TAXI, 1345.38
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 978.51
receitas_abril_2014.csv,Dia: 12/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2014.csv,TAXA DE TAXI, 0.00
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2014.csv,Dia: 13/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2014.csv,TAXA DE TAXI, 0.00
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2014.csv,Dia: 14/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 11149.50
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 124724.72
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 3759.93
receitas_abril_2014.csv,OUTRAS RECEITAS, 6870.97
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 25244.76
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 48.63
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28012.99
receitas_abril_2014.csv,TAXA DE TAXI, 740.99
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 597.33
receitas_abril_2014.csv,Dia: 15/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 13365.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 249456.02
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 4731.81
receitas_abril_2014.csv,OUTRAS RECEITAS, 57.76
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 23536.66
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27996.50
receitas_abril_2014.csv,TAXA DE TAXI, 3605.16
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 312.20
receitas_abril_2014.csv,Dia: 16/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 8265.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 185731.97
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 3909.58
receitas_abril_2014.csv,OUTRAS RECEITAS, 84.36
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 23978.31
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 20.37
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27372.34
receitas_abril_2014.csv,TAXA DE TAXI, 1860.39
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 472.18
receitas_abril_2014.csv,Dia: 17/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 4860.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 182122.87
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 3544.16
receitas_abril_2014.csv,OUTRAS RECEITAS, 115.48
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 21940.92
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27020.02
receitas_abril_2014.csv,TAXA DE TAXI, 1171.95
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 623.82
receitas_abril_2014.csv,Dia: 18/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2014.csv,TAXA DE TAXI, 0.00
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2014.csv,Dia: 19/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2014.csv,TAXA DE TAXI, 0.00
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2014.csv,Dia: 20/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2014.csv,TAXA DE TAXI, 0.00
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2014.csv,Dia: 21/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2014.csv,TAXA DE TAXI, 0.00
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2014.csv,Dia: 22/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 4455.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 314090.24
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 681215.24
receitas_abril_2014.csv,OUTRAS RECEITAS, 19584.77
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 24817.57
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 48088.87
receitas_abril_2014.csv,TAXA DE TAXI, 1434.71
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 231.49
receitas_abril_2014.csv,Dia: 23/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 15444.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 382042.18
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 4519.44
receitas_abril_2014.csv,OUTRAS RECEITAS, 2207.77
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 23609.52
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 99.20
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26750.21
receitas_abril_2014.csv,TAXA DE TAXI, 969.61
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 502.92
receitas_abril_2014.csv,Dia: 24/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 7830.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 195790.92
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 3081.16
receitas_abril_2014.csv,OUTRAS RECEITAS, 4945.09
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 20902.36
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 68.58
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25307.11
receitas_abril_2014.csv,TAXA DE TAXI, 2167.85
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 268.32
receitas_abril_2014.csv,Dia: 25/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 7860.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 155135.30
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 7294.33
receitas_abril_2014.csv,OUTRAS RECEITAS, 144107.39
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 19289.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 65.19
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27158.76
receitas_abril_2014.csv,TAXA DE TAXI, 1792.08
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 580.51
receitas_abril_2014.csv,Dia: 26/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2014.csv,TAXA DE TAXI, 0.00
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2014.csv,Dia: 27/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2014.csv,TAXA DE TAXI, 0.00
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2014.csv,Dia: 28/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 4185.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 1264.16
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 13059.58
receitas_abril_2014.csv,OUTRAS RECEITAS, 100.36
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 26932.80
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 34.19
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 61640.53
receitas_abril_2014.csv,TAXA DE TAXI, 1263.91
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 678.24
receitas_abril_2014.csv,Dia: 29/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 4582.80
receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26469.40
receitas_abril_2014.csv,TAXA DE TAXI, 0.00
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2014.csv,Dia: 30/04/2014,
receitas_abril_2014.csv,Descrição da Receita,Realizado
receitas_abril_2014.csv,CONVÊNIO PMC, 0.00
receitas_abril_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2014.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2014.csv,TAXA DE TAXI, 0.00
receitas_abril_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_agosto_2014.csv,Descrição da Receita,Realizado
receitas_agosto_2014.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2014.csv,ESTACIONAMENTO ROTATIVO, 7120.00
receitas_agosto_2014.csv,MULTAS DE TRÂNSITO, 252145.23
receitas_agosto_2014.csv,MULTAS DE TRANSPORTES, 8073.66
receitas_agosto_2014.csv,OUTRAS RECEITAS, 20427.79
receitas_agosto_2014.csv,PÁTIO DE VEÍCULOS, 9405.85
receitas_agosto_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_agosto_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 44231.21
receitas_agosto_2014.csv,TAXA DE TAXI, 969.61
receitas_agosto_2014.csv,VISTORIA DE VEÍCULOS, 2949.95
receitas_agosto_2014.csv,Dia: 02/08/2014,
receitas_agosto_2014.csv,Descrição da Receita,Realizado
receitas_agosto_2014.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_agosto_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_agosto_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_agosto_2014.csv,OUTRAS RECEITAS, 0.00
receitas_agosto_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_agosto_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_agosto_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_agosto_2014.csv,TAXA DE TAXI, 0.00
receitas_agosto_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_agosto_2014.csv,Dia: 03/08/2014,
receitas_agosto_2014.csv,Descrição da Receita,Realizado
receitas_agosto_2014.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2014.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_agosto_2014.csv,MULTAS DE TRÂNSITO, 0.00
receitas_agosto_2014.csv,MULTAS DE TRANSPORTES, 0.00
receitas_agosto_2014.csv,OUTRAS RECEITAS, 0.00
receitas_agosto_2014.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_agosto_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_agosto_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_agosto_2014.csv,TAXA DE TAXI, 0.00
receitas_agosto_2014.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_agosto_2014.csv,Dia: 04/08/2014,
receitas_agosto_2014.csv,Descrição da Receita,Realizado
receitas_agosto_2014.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2014.csv,ESTACIONAMENTO ROTATIVO, 7488.00
receitas_agosto_2014.csv,MULTAS DE TRÂNSITO, 247979.34
receitas_agosto_2014.csv,MULTAS DE TRANSPORTES, 3173.60
receitas_agosto_2014.csv,OUTRAS RECEITAS, 22628.63
receitas_agosto_2014.csv,PÁTIO DE VEÍCULOS, 16087.84
receitas_agosto_2014.csv,RECEITAS FINANCEIRAS, 1446.12
receitas_agosto_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 24033.70
receitas_agosto_2014.csv,TAXA DE TAXI, 1471.53
receitas_agosto_2014.csv,VISTORIA DE VEÍCULOS, 1229.15
receitas_agosto_2014.csv,Dia: 05/08/2014,
receitas_agosto_2014.csv,Descrição da Receita,Realizado
receitas_agosto_2014.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2014.csv,ESTACIONAMENTO ROTATIVO, 11717.60
receitas_agosto_2014.csv,MULTAS DE TRÂNSITO, 481742.18
receitas_agosto_2014.csv,MULTAS DE TRANSPORTES, 3233.94
receitas_agosto_2014.csv,OUTRAS RECEITAS, 65.04
receitas_agosto_2014.csv,PÁTIO DE VEÍCULOS, 21574.11
receitas_agosto_2014.csv,RECEITAS FINANCEIRAS, 0.00
receitas_agosto_2014.csv,TAXA DE GERENCIAMENTO INTERCAMP, 24580.06
receitas_agosto_2014.csv,TAXA DE TAXI, 126.12
receitas_agosto_2014.csv,VISTORIA DE VEÍCULOS, 1239.90
receitas_agosto_2014.csv,Dia: 06/08/2014,
