Arquivo,Receita,Valor
receitas_abril_2017.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2017.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2017.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2017.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2017.csv,TAXA DE TAXI, 0.00
receitas_abril_2017.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2017.csv,Dia: 24/04/2017,
receitas_abril_2017.csv,Descrição da Receita,Realizado
receitas_abril_2017.csv,CONVÊNIO PMC, 0.00
receitas_abril_2017.csv,ESTACIONAMENTO ROTATIVO, 6480.00
receitas_abril_2017.csv,MULTAS DE TRÂNSITO, 256938.16
receitas_abril_2017.csv,MULTAS DE TRANSPORTES, 5208.83
receitas_abril_2017.csv,OUTRAS RECEITAS, 1394.42
receitas_abril_2017.csv,PÁTIO DE VEÍCULOS, 24187.42
receitas_abril_2017.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 67814.13
receitas_abril_2017.csv,TAXA DE TAXI, 1435.40
receitas_abril_2017.csv,VISTORIA DE VEÍCULOS, 286.44
receitas_abril_2017.csv,Dia: 25/04/2017,
receitas_abril_2017.csv,Descrição da Receita,Realizado
receitas_abril_2017.csv,CONVÊNIO PMC, 0.00
receitas_abril_2017.csv,ESTACIONAMENTO ROTATIVO, 17712.00
receitas_abril_2017.csv,MULTAS DE TRÂNSITO, 310594.02
receitas_abril_2017.csv,MULTAS DE TRANSPORTES, 2752.39
receitas_abril_2017.csv,OUTRAS RECEITAS, 94248.94
receitas_abril_2017.csv,PÁTIO DE VEÍCULOS, 27611.31
receitas_abril_2017.csv,RECEITAS FINANCEIRAS, 83.40
receitas_abril_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 31796.11
receitas_abril_2017.csv,TAXA DE TAXI, 1261.97
receitas_abril_2017.csv,VISTORIA DE VEÍCULOS, 600.64
receitas_abril_2017.csv,Dia: 26/04/2017,
receitas_abril_2017.csv,Descrição da Receita,Realizado
receitas_abril_2017.csv,CONVÊNIO PMC, 0.00
receitas_abril_2017.csv,ESTACIONAMENTO ROTATIVO, 7600.00
receitas_abril_2017.csv,MULTAS DE TRÂNSITO, 354205.28
receitas_abril_2017.csv,MULTAS DE TRANSPORTES, 2996.25
receitas_abril_2017.csv,OUTRAS RECEITAS, 89421.96
receitas_abril_2017.csv,PÁTIO DE VEÍCULOS, 20156.46
receitas_abril_2017.csv,RECEITAS FINANCEIRAS, 35.92
receitas_abril_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 31999.28
receitas_abril_2017.csv,TAXA DE TAXI, 1134.93
receitas_abril_2017.csv,VISTORIA DE VEÍCULOS, 537.26
receitas_abril_2017.csv,Dia: 27/04/2017,
receitas_abril_2017.csv,Descrição da Receita,Realizado
receitas_abril_2017.csv,CONVÊNIO PMC, 0.00
receitas_abril_2017.csv,ESTACIONAMENTO ROTATIVO, 14256.00
receitas_abril_2017.csv,MULTAS DE TRÂNSITO, 344237.57
receitas_abril_2017.csv,MULTAS DE TRANSPORTES, 10691.82
receitas_abril_2017.csv,OUTRAS RECEITAS, 166.89
receitas_abril_2017.csv,PÁTIO DE VEÍCULOS, 27748.55
receitas_abril_2017.csv,RECEITAS FINANCEIRAS, 27.80
receitas_abril_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 31854.26
receitas_abril_2017.csv,TAXA DE TAXI, 1607.74
receitas_abril_2017.csv,VISTORIA DE VEÍCULOS, 1349.80
receitas_abril_2017.csv,Dia: 28/04/2017,
receitas_abril_2017.csv,Descrição da Receita,Realizado
receitas_abril_2017.csv,CONVÊNIO PMC, 1544872.50
receitas_abril_2017.csv,ESTACIONAMENTO ROTATIVO, 9000.00
receitas_abril_2017.csv,MULTAS DE TRÂNSITO, 294784.81
receitas_abril_2017.csv,MULTAS DE TRANSPORTES, 5141.80
receitas_abril_2017.csv,OUTRAS RECEITAS, 10138.01
receitas_abril_2017.csv,PÁTIO DE VEÍCULOS, 26060.90
receitas_abril_2017.csv,RECEITAS FINANCEIRAS, 6.48
receitas_abril_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 67884.85
receitas_abril_2017.csv,TAXA DE TAXI, 2704.25
receitas_abril_2017.csv,VISTORIA DE VEÍCULOS, 1112.31
receitas_abril_2017.csv,Dia: 29/04/2017,
receitas_abril_2017.csv,Descrição da Receita,Realizado
receitas_abril_2017.csv,CONVÊNIO PMC, 0.00
receitas_abril_2017.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2017.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2017.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2017.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2017.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2017.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2017.csv,TAXA DE TAXI, 0.00
receitas_abril_2017.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2017.csv,Dia: 30/04/2017,
receitas_abril_2017.csv,Descrição da Receita,Realizado
receitas_abril_2017.csv,CONVÊNIO PMC, 0.00
receitas_abril_2017.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2017.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2017.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2017.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2017.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2017.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2017.csv,TAXA DE TAXI, 0.00
receitas_abril_2017.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_agosto_2017.csv,Descrição da Receita,Realizado
receitas_agosto_2017.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2017.csv,ESTACIONAMENTO ROTATIVO, 4660.00
receitas_agosto_2017.csv,MULTAS DE TRÂNSITO, 552002.38
receitas_agosto_2017.csv,MULTAS DE TRANSPORTES, 500276.62
receitas_agosto_2017.csv,OUTRAS RECEITAS, 65179.86
receitas_agosto_2017.csv,PÁTIO DE VEÍCULOS, 26650.24
receitas_agosto_2017.csv,RECEITAS FINANCEIRAS, 32.60
receitas_agosto_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 57852.28
receitas_agosto_2017.csv,TAXA DE TAXI, 1911.26
receitas_agosto_2017.csv,VISTORIA DE VEÍCULOS, 224.21
receitas_agosto_2017.csv,Dia: 02/08/2017,
receitas_agosto_2017.csv,Descrição da Receita,Realizado
receitas_agosto_2017.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2017.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_agosto_2017.csv,MULTAS DE TRÂNSITO, 0.00
receitas_agosto_2017.csv,MULTAS DE TRANSPORTES, 0.00
receitas_agosto_2017.csv,OUTRAS RECEITAS, 0.00
receitas_agosto_2017.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_agosto_2017.csv,RECEITAS FINANCEIRAS, 0.00
receitas_agosto_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_agosto_2017.csv,TAXA DE TAXI, 0.00
receitas_agosto_2017.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_agosto_2017.csv,Dia: 03/08/2017,
receitas_agosto_2017.csv,Descrição da Receita,Realizado
receitas_agosto_2017.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2017.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_agosto_2017.csv,MULTAS DE TRÂNSITO, 0.00
receitas_agosto_2017.csv,MULTAS DE TRANSPORTES, 0.00
receitas_agosto_2017.csv,OUTRAS RECEITAS, 0.00
receitas_agosto_2017.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_agosto_2017.csv,RECEITAS FINANCEIRAS, 0.00
receitas_agosto_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_agosto_2017.csv,TAXA DE TAXI, 0.00
receitas_agosto_2017.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_agosto_2017.csv,Dia: 04/08/2017,
receitas_agosto_2017.csv,Descrição da Receita,Realizado
receitas_agosto_2017.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2017.csv,ESTACIONAMENTO ROTATIVO, 8820.00
receitas_agosto_2017.csv,MULTAS DE TRÂNSITO, 498048.14
receitas_agosto_2017.csv,MULTAS DE TRANSPORTES, 5365.40
receitas_agosto_2017.csv,OUTRAS RECEITAS, 7236.76
receitas_agosto_2017.csv,PÁTIO DE VEÍCULOS, 14085.42
receitas_agosto_2017.csv,RECEITAS FINANCEIRAS, 112.22
receitas_agosto_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 30725.72
receitas_agosto_2017.csv,TAXA DE TAXI, 4145.49
receitas_agosto_2017.csv,VISTORIA DE VEÍCULOS, 678.05
receitas_agosto_2017.csv,Dia: 05/08/2017,
receitas_agosto_2017.csv,Descrição da Receita,Realizado
receitas_agosto_2017.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2017.csv,ESTACIONAMENTO ROTATIVO, 9440.00
receitas_agosto_2017.csv,MULTAS DE TRÂNSITO, 483338.93
receitas_agosto_2017.csv,MULTAS DE TRANSPORTES, 1184.90
receitas_agosto_2017.csv,OUTRAS RECEITAS, 223.14
receitas_agosto_2017.csv,PÁTIO DE VEÍCULOS, 22571.25
receitas_agosto_2017.csv,RECEITAS FINANCEIRAS, 0.00
receitas_agosto_2017.csv,TAXA DE GERENCIAMENTO INTERCAMP, 31276.03
receitas_agosto_2017.csv,TAXA DE TAXI, 1012.32
receitas_agosto_2017.csv,VISTORIA DE VEÍCULOS, 136.03
receitas_agosto_2017.csv,Dia: 06/08/2017,
